# Jet breakup length measurement
# Input         : ./Measurements 12-06-2026\measurement_23_redo(2850).cine
# Rotation      : 270 deg
# Nozzle exit x : 799 px  (in rotated frame)
# Needle length : 0 px  (0.000 mm)
# Offset        : 862.65 px  (35.500 mm)
# Scale         : 24.3 px/mm
# FPS           : 5000.0
# Threshold     : 175
# Inverted      : True
# Gap tolerance : 2
#
frame	time_s	tip_x_px	length_px	length_mm
0	0.000000	408	1253.0	51.5638
1	0.000200	395	1266.0	52.0988
2	0.000400	409	1252.0	51.5226
3	0.000600	399	1262.0	51.9342
4	0.000800	389	1272.0	52.3457
5	0.001000	377	1284.0	52.8395
6	0.001200	389	1272.0	52.3457
7	0.001400	381	1280.0	52.6749
8	0.001600	411	1250.0	51.4403
9	0.001800	401	1260.0	51.8519
10	0.002000	392	1269.0	52.2222
11	0.002200	449	1212.0	49.8765
12	0.002400	438	1223.0	50.3292
13	0.002600	455	1206.0	49.6296
14	0.002800	445	1216.0	50.0412
15	0.003000	453	1208.0	49.7119
16	0.003200	455	1206.0	49.6296
17	0.003400	446	1215.0	50.0000
18	0.003600	433	1228.0	50.5350
19	0.003800	418	1243.0	51.1523
20	0.004000	405	1256.0	51.6872
21	0.004200	389	1272.0	52.3457
22	0.004400	461	1200.0	49.3827
23	0.004600	451	1210.0	49.7942
24	0.004800	442	1219.0	50.1646
25	0.005000	453	1208.0	49.7119
26	0.005200	435	1226.0	50.4527
27	0.005400	423	1238.0	50.9465
28	0.005600	423	1238.0	50.9465
29	0.005800	409	1252.0	51.5226
30	0.006000	397	1264.0	52.0165
31	0.006200	383	1278.0	52.5926
32	0.006400	453	1208.0	49.7119
33	0.006600	441	1220.0	50.2058
34	0.006800	465	1196.0	49.2181
35	0.007000	443	1218.0	50.1235
36	0.007200	442	1219.0	50.1646
37	0.007400	419	1242.0	51.1111
38	0.007600	422	1239.0	50.9877
39	0.007800	409	1252.0	51.5226
40	0.008000	389	1272.0	52.3457
41	0.008200	401	1260.0	51.8519
42	0.008400	389	1272.0	52.3457
43	0.008600	377	1284.0	52.8395
44	0.008800	368	1293.0	53.2099
45	0.009000	356	1305.0	53.7037
46	0.009200	367	1294.0	53.2510
47	0.009400	357	1304.0	53.6626
48	0.009600	376	1285.0	52.8807
49	0.009800	361	1300.0	53.4979
50	0.010000	343	1318.0	54.2387
51	0.010200	335	1326.0	54.5679
52	0.010400	325	1336.0	54.9794
53	0.010600	363	1298.0	53.4156
54	0.010800	349	1312.0	53.9918
55	0.011000	341	1320.0	54.3210
56	0.011200	355	1306.0	53.7449
57	0.011400	351	1310.0	53.9095
58	0.011600	342	1319.0	54.2798
59	0.011800	330	1331.0	54.7737
60	0.012000	317	1344.0	55.3086
61	0.012200	401	1260.0	51.8519
62	0.012400	391	1270.0	52.2634
63	0.012600	383	1278.0	52.5926
64	0.012800	371	1290.0	53.0864
65	0.013000	358	1303.0	53.6214
66	0.013200	431	1230.0	50.6173
67	0.013400	421	1240.0	51.0288
68	0.013600	408	1253.0	51.5638
69	0.013800	415	1246.0	51.2757
70	0.014000	407	1254.0	51.6049
71	0.014200	401	1260.0	51.8519
72	0.014400	391	1270.0	52.2634
73	0.014600	380	1281.0	52.7160
74	0.014800	367	1294.0	53.2510
75	0.015000	400	1261.0	51.8930
76	0.015200	389	1272.0	52.3457
77	0.015400	408	1253.0	51.5638
78	0.015600	367	1294.0	53.2510
79	0.015800	381	1280.0	52.6749
80	0.016000	365	1296.0	53.3333
81	0.016200	431	1230.0	50.6173
82	0.016400	419	1242.0	51.1111
83	0.016600	443	1218.0	50.1235
84	0.016800	435	1226.0	50.4527
85	0.017000	451	1210.0	49.7942
86	0.017200	443	1218.0	50.1235
87	0.017400	435	1226.0	50.4527
88	0.017600	447	1214.0	49.9588
89	0.017800	443	1218.0	50.1235
90	0.018000	435	1226.0	50.4527
91	0.018200	447	1214.0	49.9588
92	0.018400	435	1226.0	50.4527
93	0.018600	439	1222.0	50.2881
94	0.018800	451	1210.0	49.7942
95	0.019000	455	1206.0	49.6296
96	0.019200	446	1215.0	50.0000
97	0.019400	455	1206.0	49.6296
98	0.019600	441	1220.0	50.2058
99	0.019800	431	1230.0	50.6173
100	0.020000	433	1228.0	50.5350
101	0.020200	422	1239.0	50.9877
102	0.020400	429	1232.0	50.6996
103	0.020600	435	1226.0	50.4527
104	0.020800	455	1206.0	49.6296
105	0.021000	454	1207.0	49.6708
106	0.021200	443	1218.0	50.1235
107	0.021400	430	1231.0	50.6584
108	0.021600	435	1226.0	50.4527
109	0.021800	423	1238.0	50.9465
110	0.022000	413	1248.0	51.3580
111	0.022200	461	1200.0	49.3827
112	0.022400	452	1209.0	49.7531
113	0.022600	469	1192.0	49.0535
114	0.022800	460	1201.0	49.4239
115	0.023000	449	1212.0	49.8765
116	0.023200	436	1225.0	50.4115
117	0.023400	441	1220.0	50.2058
118	0.023600	429	1232.0	50.6996
