# Jet breakup length measurement
# Input         : C:\Users\taran\OneDrive\meting 16-06-26\measurement_03(950).cine
# Rotation      : 270 deg
# Nozzle exit x : 753 px  (in rotated frame)
# Needle length : 46 px  (1.691 mm)
# Offset        : 0 px  (0.000 mm)
# Scale         : 27.2 px/mm
# FPS           : 5000.0
# Threshold     : 179
# Inverted      : True
# Gap tolerance : 2
#
frame	time_s	tip_x_px	length_px	length_mm
0	0.000000	571	182.0	6.6912
1	0.000200	567	186.0	6.8382
2	0.000400	557	196.0	7.2059
3	0.000600	575	178.0	6.5441
4	0.000800	569	184.0	6.7647
5	0.001000	581	172.0	6.3235
6	0.001200	575	178.0	6.5441
7	0.001400	567	186.0	6.8382
8	0.001600	581	172.0	6.3235
9	0.001800	573	180.0	6.6176
10	0.002000	585	168.0	6.1765
11	0.002200	579	174.0	6.3971
12	0.002400	591	162.0	5.9559
13	0.002600	585	168.0	6.1765
14	0.002800	577	176.0	6.4706
15	0.003000	589	164.0	6.0294
16	0.003200	583	170.0	6.2500
17	0.003400	576	177.0	6.5074
18	0.003600	587	166.0	6.1029
19	0.003800	581	172.0	6.3235
20	0.004000	591	162.0	5.9559
21	0.004200	585	168.0	6.1765
22	0.004400	579	174.0	6.3971
23	0.004600	589	164.0	6.0294
24	0.004800	583	170.0	6.2500
25	0.005000	577	176.0	6.4706
26	0.005200	587	166.0	6.1029
27	0.005400	581	172.0	6.3235
28	0.005600	591	162.0	5.9559
29	0.005800	585	168.0	6.1765
30	0.006000	577	176.0	6.4706
31	0.006200	589	164.0	6.0294
32	0.006400	583	170.0	6.2500
33	0.006600	575	178.0	6.5441
34	0.006800	587	166.0	6.1029
35	0.007000	579	174.0	6.3971
36	0.007200	573	180.0	6.6176
37	0.007400	581	172.0	6.3235
38	0.007600	577	176.0	6.4706
39	0.007800	569	184.0	6.7647
40	0.008000	564	189.0	6.9485
41	0.008200	573	180.0	6.6176
42	0.008400	565	188.0	6.9118
43	0.008600	559	194.0	7.1324
44	0.008800	537	216.0	7.9412
45	0.009000	561	192.0	7.0588
46	0.009200	554	199.0	7.3162
47	0.009400	577	176.0	6.4706
48	0.009600	571	182.0	6.6912
49	0.009800	583	170.0	6.2500
50	0.010000	577	176.0	6.4706
51	0.010200	569	184.0	6.7647
52	0.010400	581	172.0	6.3235
53	0.010600	575	178.0	6.5441
54	0.010800	587	166.0	6.1029
55	0.011000	581	172.0	6.3235
56	0.011200	573	180.0	6.6176
57	0.011400	585	168.0	6.1765
58	0.011600	577	176.0	6.4706
59	0.011800	589	164.0	6.0294
60	0.012000	583	170.0	6.2500
61	0.012200	576	177.0	6.5074
62	0.012400	587	166.0	6.1029
63	0.012600	581	172.0	6.3235
64	0.012800	591	162.0	5.9559
65	0.013000	585	168.0	6.1765
66	0.013200	579	174.0	6.3971
67	0.013400	589	164.0	6.0294
68	0.013600	583	170.0	6.2500
69	0.013800	576	177.0	6.5074
70	0.014000	587	166.0	6.1029
71	0.014200	581	172.0	6.3235
72	0.014400	574	179.0	6.5809
73	0.014600	585	168.0	6.1765
74	0.014800	579	174.0	6.3971
75	0.015000	572	181.0	6.6544
76	0.015200	581	172.0	6.3235
77	0.015400	575	178.0	6.5441
78	0.015600	585	168.0	6.1765
79	0.015800	579	174.0	6.3971
80	0.016000	573	180.0	6.6176
81	0.016200	567	186.0	6.8382
82	0.016400	577	176.0	6.4706
83	0.016600	571	182.0	6.6912
84	0.016800	563	190.0	6.9853
85	0.017000	575	178.0	6.5441
86	0.017200	569	184.0	6.7647
87	0.017400	560	193.0	7.0956
88	0.017600	575	178.0	6.5441
89	0.017800	567	186.0	6.8382
90	0.018000	561	192.0	7.0588
91	0.018200	575	178.0	6.5441
92	0.018400	567	186.0	6.8382
93	0.018600	581	172.0	6.3235
94	0.018800	575	178.0	6.5441
95	0.019000	585	168.0	6.1765
96	0.019200	581	172.0	6.3235
97	0.019400	573	180.0	6.6176
98	0.019600	585	168.0	6.1765
99	0.019800	579	174.0	6.3971
100	0.020000	571	182.0	6.6912
101	0.020200	585	168.0	6.1765
102	0.020400	577	176.0	6.4706
103	0.020600	589	164.0	6.0294
104	0.020800	583	170.0	6.2500
105	0.021000	575	178.0	6.5441
106	0.021200	587	166.0	6.1029
107	0.021400	581	172.0	6.3235
108	0.021600	591	162.0	5.9559
109	0.021800	585	168.0	6.1765
110	0.022000	579	174.0	6.3971
111	0.022200	589	164.0	6.0294
112	0.022400	583	170.0	6.2500
113	0.022600	576	177.0	6.5074
114	0.022800	587	166.0	6.1029
115	0.023000	581	172.0	6.3235
116	0.023200	575	178.0	6.5441
117	0.023400	585	168.0	6.1765
118	0.023600	579	174.0	6.3971
119	0.023800	573	180.0	6.6176
120	0.024000	583	170.0	6.2500
121	0.024200	575	178.0	6.5441
122	0.024400	585	168.0	6.1765
123	0.024600	579	174.0	6.3971
124	0.024800	573	180.0	6.6176
125	0.025000	567	186.0	6.8382
126	0.025200	577	176.0	6.4706
127	0.025400	569	184.0	6.7647
128	0.025600	564	189.0	6.9485
129	0.025800	575	178.0	6.5441
130	0.026000	569	184.0	6.7647
131	0.026200	561	192.0	7.0588
132	0.026400	575	178.0	6.5441
133	0.026600	567	186.0	6.8382
134	0.026800	561	192.0	7.0588
135	0.027000	575	178.0	6.5441
136	0.027200	569	184.0	6.7647
137	0.027400	581	172.0	6.3235
138	0.027600	575	178.0	6.5441
139	0.027800	587	166.0	6.1029
140	0.028000	581	172.0	6.3235
141	0.028200	573	180.0	6.6176
142	0.028400	585	168.0	6.1765
143	0.028600	579	174.0	6.3971
144	0.028800	572	181.0	6.6544
145	0.029000	585	168.0	6.1765
146	0.029200	577	176.0	6.4706
147	0.029400	589	164.0	6.0294
148	0.029600	583	170.0	6.2500
149	0.029800	575	178.0	6.5441
150	0.030000	587	166.0	6.1029
151	0.030200	581	172.0	6.3235
152	0.030400	591	162.0	5.9559
153	0.030600	585	168.0	6.1765
154	0.030800	579	174.0	6.3971
155	0.031000	589	164.0	6.0294
156	0.031200	583	170.0	6.2500
157	0.031400	576	177.0	6.5074
158	0.031600	587	166.0	6.1029
159	0.031800	581	172.0	6.3235
160	0.032000	575	178.0	6.5441
161	0.032200	585	168.0	6.1765
162	0.032400	579	174.0	6.3971
163	0.032600	573	180.0	6.6176
164	0.032800	581	172.0	6.3235
165	0.033000	575	178.0	6.5441
166	0.033200	587	166.0	6.1029
167	0.033400	581	172.0	6.3235
168	0.033600	573	180.0	6.6176
169	0.033800	585	168.0	6.1765
170	0.034000	579	174.0	6.3971
171	0.034200	571	182.0	6.6912
172	0.034400	583	170.0	6.2500
173	0.034600	577	176.0	6.4706
174	0.034800	569	184.0	6.7647
175	0.035000	581	172.0	6.3235
176	0.035200	575	178.0	6.5441
177	0.035400	569	184.0	6.7647
178	0.035600	579	174.0	6.3971
179	0.035800	575	178.0	6.5441
180	0.036000	567	186.0	6.8382
181	0.036200	581	172.0	6.3235
182	0.036400	573	180.0	6.6176
183	0.036600	585	168.0	6.1765
184	0.036800	581	172.0	6.3235
185	0.037000	573	180.0	6.6176
186	0.037200	585	168.0	6.1765
187	0.037400	579	174.0	6.3971
188	0.037600	589	164.0	6.0294
189	0.037800	585	168.0	6.1765
190	0.038000	577	176.0	6.4706
191	0.038200	589	164.0	6.0294
192	0.038400	581	172.0	6.3235
193	0.038600	575	178.0	6.5441
194	0.038800	587	166.0	6.1029
195	0.039000	579	174.0	6.3971
196	0.039200	591	162.0	5.9559
197	0.039400	585	168.0	6.1765
198	0.039600	579	174.0	6.3971
199	0.039800	589	164.0	6.0294
200	0.040000	583	170.0	6.2500
201	0.040200	576	177.0	6.5074
202	0.040400	587	166.0	6.1029
203	0.040600	581	172.0	6.3235
204	0.040800	575	178.0	6.5441
205	0.041000	585	168.0	6.1765
206	0.041200	579	174.0	6.3971
207	0.041400	573	180.0	6.6176
208	0.041600	583	170.0	6.2500
209	0.041800	577	176.0	6.4706
210	0.042000	587	166.0	6.1029
211	0.042200	581	172.0	6.3235
212	0.042400	573	180.0	6.6176
213	0.042600	585	168.0	6.1765
214	0.042800	579	174.0	6.3971
215	0.043000	571	182.0	6.6912
216	0.043200	583	170.0	6.2500
217	0.043400	577	176.0	6.4706
218	0.043600	571	182.0	6.6912
219	0.043800	581	172.0	6.3235
220	0.044000	575	178.0	6.5441
