# Jet breakup length measurement
# Input         : C:\Users\boris\Desktop\Uni\Project\di_16-06-26\swisstransfer_acd80a5a-181a-464e-9942-5d5007adbb43\metingen_16_06_2026\Measurement_08(1450).cine
# Rotation      : 270 deg
# Nozzle exit x : 752 px  (in rotated frame)
# Needle length : 47 px  (1.734 mm)
# Offset        : 0 px  (0.000 mm)
# Scale         : 27.1 px/mm
# FPS           : 5000.0
# Threshold     : 168
# Inverted      : True
# Gap tolerance : 2
#
frame	time_s	tip_x_px	length_px	length_mm
0	0.000000	399	353.0	13.0258
1	0.000200	389	363.0	13.3948
2	0.000400	409	343.0	12.6568
3	0.000600	399	353.0	13.0258
4	0.000800	421	331.0	12.2140
5	0.001000	409	343.0	12.6568
6	0.001200	415	337.0	12.4354
7	0.001400	415	337.0	12.4354
8	0.001600	407	345.0	12.7306
9	0.001800	425	327.0	12.0664
10	0.002000	415	337.0	12.4354
11	0.002200	419	333.0	12.2878
12	0.002400	419	333.0	12.2878
13	0.002600	425	327.0	12.0664
14	0.002800	429	323.0	11.9188
15	0.003000	417	335.0	12.3616
16	0.003200	421	331.0	12.2140
17	0.003400	423	329.0	12.1402
18	0.003600	417	335.0	12.3616
19	0.003800	435	317.0	11.6974
20	0.004000	419	333.0	12.2878
21	0.004200	411	341.0	12.5830
22	0.004400	411	341.0	12.5830
23	0.004600	413	339.0	12.5092
24	0.004800	405	347.0	12.8044
25	0.005000	407	345.0	12.7306
26	0.005200	407	345.0	12.7306
27	0.005400	401	351.0	12.9520
28	0.005600	392	360.0	13.2841
29	0.005800	401	351.0	12.9520
30	0.006000	395	357.0	13.1734
31	0.006200	387	365.0	13.4686
32	0.006400	383	369.0	13.6162
33	0.006600	395	357.0	13.1734
34	0.006800	375	377.0	13.9114
35	0.007000	375	377.0	13.9114
36	0.007200	359	393.0	14.5018
37	0.007400	347	405.0	14.9446
38	0.007600	385	367.0	13.5424
39	0.007800	381	371.0	13.6900
40	0.008000	383	369.0	13.6162
41	0.008200	377	375.0	13.8376
42	0.008400	370	382.0	14.0959
43	0.008600	395	357.0	13.1734
44	0.008800	383	369.0	13.6162
45	0.009000	406	346.0	12.7675
46	0.009200	407	345.0	12.7306
47	0.009400	399	353.0	13.0258
48	0.009600	417	335.0	12.3616
49	0.009800	409	343.0	12.6568
50	0.010000	427	325.0	11.9926
51	0.010200	411	341.0	12.5830
52	0.010400	417	335.0	12.3616
53	0.010600	419	333.0	12.2878
54	0.010800	425	327.0	12.0664
55	0.011000	431	321.0	11.8450
56	0.011200	419	333.0	12.2878
57	0.011400	421	331.0	12.2140
58	0.011600	427	325.0	11.9926
59	0.011800	415	337.0	12.4354
60	0.012000	407	345.0	12.7306
61	0.012200	421	331.0	12.2140
62	0.012400	413	339.0	12.5092
63	0.012600	413	339.0	12.5092
64	0.012800	483	269.0	9.9262
65	0.013000	491	261.0	9.6310
66	0.013200	481	271.0	10.0000
67	0.013400	471	281.0	10.3690
68	0.013600	473	279.0	10.2952
69	0.013800	462	290.0	10.7011
70	0.014000	463	289.0	10.6642
71	0.014200	454	298.0	10.9963
72	0.014400	443	309.0	11.4022
73	0.014600	430	322.0	11.8819
74	0.014800	417	335.0	12.3616
75	0.015000	431	321.0	11.8450
76	0.015200	421	331.0	12.2140
77	0.015400	410	342.0	12.6199
78	0.015600	397	355.0	13.0996
79	0.015800	379	373.0	13.7638
80	0.016000	371	381.0	14.0590
81	0.016200	389	363.0	13.3948
82	0.016400	389	363.0	13.3948
83	0.016600	379	373.0	13.7638
84	0.016800	379	373.0	13.7638
85	0.017000	389	363.0	13.3948
86	0.017200	381	371.0	13.6900
87	0.017400	375	377.0	13.9114
88	0.017600	389	363.0	13.3948
89	0.017800	379	373.0	13.7638
90	0.018000	397	355.0	13.0996
91	0.018200	391	361.0	13.3210
92	0.018400	409	343.0	12.6568
93	0.018600	399	353.0	13.0258
94	0.018800	391	361.0	13.3210
95	0.019000	403	349.0	12.8782
96	0.019200	395	357.0	13.1734
97	0.019400	415	337.0	12.4354
98	0.019600	403	349.0	12.8782
99	0.019800	407	345.0	12.7306
100	0.020000	409	343.0	12.6568
101	0.020200	399	353.0	13.0258
102	0.020400	407	345.0	12.7306
103	0.020600	409	343.0	12.6568
104	0.020800	400	352.0	12.9889
105	0.021000	415	337.0	12.4354
106	0.021200	405	347.0	12.8044
107	0.021400	395	357.0	13.1734
108	0.021600	411	341.0	12.5830
109	0.021800	405	347.0	12.8044
110	0.022000	396	356.0	13.1365
111	0.022200	407	345.0	12.7306
112	0.022400	398	354.0	13.0627
113	0.022600	389	363.0	13.3948
114	0.022800	403	349.0	12.8782
115	0.023000	395	357.0	13.1734
116	0.023200	413	339.0	12.5092
117	0.023400	403	349.0	12.8782
118	0.023600	393	359.0	13.2472
119	0.023800	411	341.0	12.5830
120	0.024000	401	351.0	12.9520
121	0.024200	392	360.0	13.2841
122	0.024400	407	345.0	12.7306
123	0.024600	397	355.0	13.0996
124	0.024800	419	333.0	12.2878
125	0.025000	407	345.0	12.7306
126	0.025200	401	351.0	12.9520
