# Jet breakup length measurement
# Input         : C:\Users\taran\OneDrive\meting 16-06-26\Measurement_05(1150).cine
# Rotation      : 270 deg
# Nozzle exit x : 753 px  (in rotated frame)
# Needle length : 46 px  (1.691 mm)
# Offset        : 0 px  (0.000 mm)
# Scale         : 27.2 px/mm
# FPS           : 5000.0
# Threshold     : 173
# Inverted      : True
# Gap tolerance : 2
#
frame	time_s	tip_x_px	length_px	length_mm
0	0.000000	515	238.0	8.7500
1	0.000200	527	226.0	8.3088
2	0.000400	521	232.0	8.5294
3	0.000600	511	242.0	8.8971
4	0.000800	527	226.0	8.3088
5	0.001000	515	238.0	8.7500
6	0.001200	531	222.0	8.1618
7	0.001400	523	230.0	8.4559
8	0.001600	515	238.0	8.7500
9	0.001800	527	226.0	8.3088
10	0.002000	515	238.0	8.7500
11	0.002200	535	218.0	8.0147
12	0.002400	527	226.0	8.3088
13	0.002600	515	238.0	8.7500
14	0.002800	531	222.0	8.1618
15	0.003000	523	230.0	8.4559
16	0.003200	535	218.0	8.0147
17	0.003400	527	226.0	8.3088
18	0.003600	517	236.0	8.6765
19	0.003800	531	222.0	8.1618
20	0.004000	515	238.0	8.7500
21	0.004200	515	238.0	8.7500
22	0.004400	529	224.0	8.2353
23	0.004600	515	238.0	8.7500
24	0.004800	511	242.0	8.8971
25	0.005000	528	225.0	8.2721
26	0.005200	515	238.0	8.7500
27	0.005400	531	222.0	8.1618
28	0.005600	515	238.0	8.7500
29	0.005800	513	240.0	8.8235
30	0.006000	519	234.0	8.6029
31	0.006200	519	234.0	8.6029
32	0.006400	527	226.0	8.3088
33	0.006600	515	238.0	8.7500
34	0.006800	515	238.0	8.7500
35	0.007000	527	226.0	8.3088
36	0.007200	515	238.0	8.7500
37	0.007400	511	242.0	8.8971
38	0.007600	523	230.0	8.4559
39	0.007800	515	238.0	8.7500
40	0.008000	527	226.0	8.3088
41	0.008200	519	234.0	8.6029
42	0.008400	534	219.0	8.0515
43	0.008600	523	230.0	8.4559
44	0.008800	511	242.0	8.8971
45	0.009000	531	222.0	8.1618
46	0.009200	519	234.0	8.6029
47	0.009400	535	218.0	8.0147
48	0.009600	527	226.0	8.3088
49	0.009800	515	238.0	8.7500
50	0.010000	531	222.0	8.1618
51	0.010200	523	230.0	8.4559
52	0.010400	515	238.0	8.7500
53	0.010600	527	226.0	8.3088
54	0.010800	515	238.0	8.7500
55	0.011000	531	222.0	8.1618
56	0.011200	526	227.0	8.3456
57	0.011400	515	238.0	8.7500
58	0.011600	531	222.0	8.1618
59	0.011800	519	234.0	8.6029
60	0.012000	535	218.0	8.0147
61	0.012200	527	226.0	8.3088
62	0.012400	515	238.0	8.7500
63	0.012600	531	222.0	8.1618
64	0.012800	521	232.0	8.5294
65	0.013000	515	238.0	8.7500
66	0.013200	527	226.0	8.3088
67	0.013400	520	233.0	8.5662
68	0.013600	527	226.0	8.3088
69	0.013800	526	227.0	8.3456
70	0.014000	515	238.0	8.7500
71	0.014200	531	222.0	8.1618
72	0.014400	519	234.0	8.6029
73	0.014600	531	222.0	8.1618
74	0.014800	527	226.0	8.3088
75	0.015000	515	238.0	8.7500
76	0.015200	531	222.0	8.1618
77	0.015400	523	230.0	8.4559
78	0.015600	535	218.0	8.0147
79	0.015800	527	226.0	8.3088
80	0.016000	517	236.0	8.6765
81	0.016200	531	222.0	8.1618
82	0.016400	519	234.0	8.6029
83	0.016600	515	238.0	8.7500
84	0.016800	527	226.0	8.3088
85	0.017000	519	234.0	8.6029
86	0.017200	531	222.0	8.1618
87	0.017400	527	226.0	8.3088
88	0.017600	515	238.0	8.7500
89	0.017800	531	222.0	8.1618
90	0.018000	515	238.0	8.7500
91	0.018200	535	218.0	8.0147
92	0.018400	527	226.0	8.3088
93	0.018600	515	238.0	8.7500
94	0.018800	531	222.0	8.1618
95	0.019000	523	230.0	8.4559
96	0.019200	511	242.0	8.8971
97	0.019400	527	226.0	8.3088
98	0.019600	515	238.0	8.7500
99	0.019800	531	222.0	8.1618
100	0.020000	521	232.0	8.5294
101	0.020200	515	238.0	8.7500
102	0.020400	527	226.0	8.3088
103	0.020600	519	234.0	8.6029
104	0.020800	531	222.0	8.1618
105	0.021000	525	228.0	8.3824
106	0.021200	517	236.0	8.6765
107	0.021400	527	226.0	8.3088
108	0.021600	523	230.0	8.4559
109	0.021800	511	242.0	8.8971
110	0.022000	530	223.0	8.1985
111	0.022200	515	238.0	8.7500
112	0.022400	527	226.0	8.3088
113	0.022600	523	230.0	8.4559
114	0.022800	537	216.0	7.9412
115	0.023000	527	226.0	8.3088
116	0.023200	515	238.0	8.7500
117	0.023400	535	218.0	8.0147
118	0.023600	527	226.0	8.3088
119	0.023800	515	238.0	8.7500
120	0.024000	531	222.0	8.1618
121	0.024200	523	230.0	8.4559
122	0.024400	535	218.0	8.0147
123	0.024600	527	226.0	8.3088
124	0.024800	515	238.0	8.7500
125	0.025000	531	222.0	8.1618
126	0.025200	523	230.0	8.4559
127	0.025400	535	218.0	8.0147
128	0.025600	527	226.0	8.3088
129	0.025800	517	236.0	8.6765
130	0.026000	531	222.0	8.1618
131	0.026200	517	236.0	8.6765
132	0.026400	515	238.0	8.7500
133	0.026600	527	226.0	8.3088
134	0.026800	519	234.0	8.6029
135	0.027000	531	222.0	8.1618
136	0.027200	523	230.0	8.4559
137	0.027400	515	238.0	8.7500
138	0.027600	509	244.0	8.9706
139	0.027800	523	230.0	8.4559
140	0.028000	535	218.0	8.0147
141	0.028200	527	226.0	8.3088
142	0.028400	519	234.0	8.6029
143	0.028600	531	222.0	8.1618
144	0.028800	523	230.0	8.4559
145	0.029000	535	218.0	8.0147
146	0.029200	530	223.0	8.1985
147	0.029400	517	236.0	8.6765
148	0.029600	535	218.0	8.0147
149	0.029800	527	226.0	8.3088
150	0.030000	515	238.0	8.7500
151	0.030200	532	221.0	8.1250
152	0.030400	515	238.0	8.7500
153	0.030600	535	218.0	8.0147
154	0.030800	527	226.0	8.3088
155	0.031000	515	238.0	8.7500
156	0.031200	531	222.0	8.1618
157	0.031400	519	234.0	8.6029
158	0.031600	535	218.0	8.0147
159	0.031800	527	226.0	8.3088
160	0.032000	517	236.0	8.6765
161	0.032200	535	218.0	8.0147
162	0.032400	523	230.0	8.4559
163	0.032600	517	236.0	8.6765
164	0.032800	531	222.0	8.1618
165	0.033000	519	234.0	8.6029
166	0.033200	535	218.0	8.0147
