# Jet breakup length measurement
# Input         : ./Measurements 08-06-2026\Measurement_7(1450).cine
# Rotation      : 270 deg
# Nozzle exit x : 761 px  (in rotated frame)
# Needle length : 38 px  (1.634 mm)
# Offset        : 0 px  (0.000 mm)
# Scale         : 23.25 px/mm
# FPS           : 5000.0
# Threshold     : 175
# Inverted      : True
# Gap tolerance : 2
#
frame	time_s	tip_x_px	length_px	length_mm
0	0.000000	406	355.0	15.2688
1	0.000200	404	357.0	15.3548
2	0.000400	402	359.0	15.4409
3	0.000600	399	362.0	15.5699
4	0.000800	420	341.0	14.6667
5	0.001000	417	344.0	14.7957
6	0.001200	415	346.0	14.8817
7	0.001400	448	313.0	13.4624
8	0.001600	444	317.0	13.6344
9	0.001800	442	319.0	13.7204
10	0.002000	438	323.0	13.8925
11	0.002200	437	324.0	13.9355
12	0.002400	437	324.0	13.9355
13	0.002600	439	322.0	13.8495
14	0.002800	438	323.0	13.8925
15	0.003000	462	299.0	12.8602
16	0.003200	460	301.0	12.9462
17	0.003400	456	305.0	13.1183
18	0.003600	454	307.0	13.2043
19	0.003800	452	309.0	13.2903
20	0.004000	448	313.0	13.4624
21	0.004200	448	313.0	13.4624
22	0.004400	447	314.0	13.5054
23	0.004600	469	292.0	12.5591
24	0.004800	466	295.0	12.6882
25	0.005000	462	299.0	12.8602
26	0.005200	460	301.0	12.9462
27	0.005400	458	303.0	13.0323
28	0.005600	458	303.0	13.0323
29	0.005800	456	305.0	13.1183
30	0.006000	451	310.0	13.3333
31	0.006200	448	313.0	13.4624
32	0.006400	472	289.0	12.4301
33	0.006600	466	295.0	12.6882
34	0.006800	464	297.0	12.7742
35	0.007000	462	299.0	12.8602
36	0.007200	460	301.0	12.9462
37	0.007400	458	303.0	13.0323
38	0.007600	457	304.0	13.0753
39	0.007800	455	306.0	13.1613
40	0.008000	452	309.0	13.2903
41	0.008200	449	312.0	13.4194
42	0.008400	446	315.0	13.5484
43	0.008600	443	318.0	13.6774
44	0.008800	439	322.0	13.8495
45	0.009000	456	305.0	13.1183
46	0.009200	454	307.0	13.2043
47	0.009400	452	309.0	13.2903
48	0.009600	450	311.0	13.3763
49	0.009800	448	313.0	13.4624
50	0.010000	447	314.0	13.5054
51	0.010200	445	316.0	13.5914
52	0.010400	442	319.0	13.7204
53	0.010600	440	321.0	13.8065
54	0.010800	437	324.0	13.9355
55	0.011000	434	327.0	14.0645
56	0.011200	431	330.0	14.1935
57	0.011400	427	334.0	14.3656
58	0.011600	424	337.0	14.4946
59	0.011800	420	341.0	14.6667
60	0.012000	450	311.0	13.3763
61	0.012200	448	313.0	13.4624
62	0.012400	448	313.0	13.4624
63	0.012600	446	315.0	13.5484
64	0.012800	480	281.0	12.0860
65	0.013000	476	285.0	12.2581
66	0.013200	474	287.0	12.3441
67	0.013400	474	287.0	12.3441
68	0.013600	472	289.0	12.4301
69	0.013800	471	290.0	12.4731
70	0.014000	468	293.0	12.6022
71	0.014200	490	271.0	11.6559
72	0.014400	486	275.0	11.8280
73	0.014600	486	275.0	11.8280
74	0.014800	482	279.0	12.0000
75	0.015000	480	281.0	12.0860
76	0.015200	474	287.0	12.3441
77	0.015400	477	284.0	12.2151
78	0.015600	477	284.0	12.2151
79	0.015800	475	286.0	12.3011
80	0.016000	472	289.0	12.4301
81	0.016200	468	293.0	12.6022
82	0.016400	486	275.0	11.8280
83	0.016600	482	279.0	12.0000
84	0.016800	480	281.0	12.0860
85	0.017000	478	283.0	12.1720
86	0.017200	478	283.0	12.1720
87	0.017400	478	283.0	12.1720
88	0.017600	477	284.0	12.2151
89	0.017800	474	287.0	12.3441
90	0.018000	472	289.0	12.4301
91	0.018200	469	292.0	12.5591
92	0.018400	466	295.0	12.6882
93	0.018600	462	299.0	12.8602
94	0.018800	459	302.0	12.9892
95	0.019000	455	306.0	13.1613
96	0.019200	474	287.0	12.3441
97	0.019400	472	289.0	12.4301
98	0.019600	470	291.0	12.5161
99	0.019800	468	293.0	12.6022
100	0.020000	468	293.0	12.6022
101	0.020200	467	294.0	12.6452
102	0.020400	465	296.0	12.7312
103	0.020600	463	298.0	12.8172
104	0.020800	460	301.0	12.9462
105	0.021000	456	305.0	13.1183
106	0.021200	453	308.0	13.2473
107	0.021400	449	312.0	13.4194
108	0.021600	466	295.0	12.6882
109	0.021800	464	297.0	12.7742
110	0.022000	464	297.0	12.7742
111	0.022200	462	299.0	12.8602
